AENC;NUMC;NIND;ELEP;TH;CAPITAL;SEXO;EDAD;LNAC;NACI;NIVI;LEST3;RELA;TIPF;TGRU;SVIDA;SRELA;STGUS;SECON;SVIVI;SZONA;SRECR;STRAB;STIEM;MERECE;HABLAR;AYFAM;TENSO;MORAL;CALMA;DEPRE;FELIZ;CPER;CPOL;CJUS;CERTZ;SENSE;SVIVENT;SHOGTR;ANIMO;RELPER;CPUBLI;SITEC1;SAPER;RELFA1
2024;6194;2;528,88955;48;00009;6;05;1;1;;1;1;4;2;6;6;6;5;7;9;6;7;8;7;1;1;2;2;3;2;4;9;6;4;8;1;8;7;3;7;6;2;3;1
2024;6196;2;336,02084;48;00009;6;06;1;1;;1;3;3;3;8;10;10;7;6;8;10;97;;8;1;1;4;4;4;4;2;7;4;4;6;3;7;7;6;8;5;2;3;1
2024;6198;1;367,44440;48;00009;1;07;1;1;;1;3;3;3;7;10;8;6;9;9;9;97;;9;1;1;3;3;3;3;2;7;6;0;8;2;8;6;5;8;5;3;3;1
2024;6199;1;541,17249;48;00009;1;04;1;1;;3;1;4;2;8;7;8;6;8;8;8;7;5;7;1;1;3;4;2;3;3;4;4;4;4;2;8;6;6;7;4;1;3;1
2024;6202;1;262,91267;48;00009;1;02;1;1;;2;1;1;1;5;8;8;4;8;8;8;8;6;6;1;1;3;4;2;3;2;7;8;7;8;1;8;6;6;8;8;1;1;1
2024;6203;1;336,02084;48;00009;6;07;1;1;;1;3;5;4;5;5;5;5;5;5;5;97;;0;1;1;3;3;3;3;3;10;10;6;6;2;5;5;5;7;7;3;4;1
2024;6205;1;336,02084;48;00009;6;06;1;1;;1;3;3;3;8;9;9;9;9;8;8;97;;8;2;1;3;4;2;4;2;5;0;7;9;2;8;9;7;6;5;3;3;1
2024;6206;1;198,47191;48;00009;6;03;1;1;;3;1;1;1;0;5;5;0;5;9;9;2;2;5;1;1;2;2;4;2;4;10;0;0;4;3;7;1;3;7;1;1;4;1
2024;6208;4;869,07497;48;00009;6;02;1;1;;3;1;4;2;8;8;7;8;8;8;8;7;7;9;1;1;3;4;2;4;2;8;7;7;7;2;8;7;7;8;7;3;1;2
2024;6209;2;793,88766;48;00009;6;03;1;1;;3;1;4;2;5;10;6;8;9;9;9;5;6;6;1;1;1;2;4;2;3;5;0;3;4;2;8;6;3;8;2;2;3;1
2024;6211;2;436,96316;48;00009;1;03;1;1;;2;1;5;4;10;8;9;6;10;8;7;10;8;10;1;2;3;3;2;4;2;7;0;8;10;2;8;8;6;6;6;2;2;1
2024;6212;3;360,78166;48;00009;1;04;1;1;;1;2;2;5;7;10;10;0;10;7;10;97;;5;1;1;3;5;2;5;2;6;0;0;0;1;9;0;7;8;0;3;2;1
2024;6213;3;701,45186;48;00009;6;01;1;1;;1;3;4;2;7;7;10;8;10;10;5;97;;7;1;1;3;4;3;5;2;5;0;5;8;2;8;8;7;7;4;1;1;1
2024;6215;1;367,44440;48;00009;1;06;1;1;;3;1;2;5;5;5;2;7;4;10;10;2;7;8;1;1;3;3;2;3;2;7;4;5;7;2;8;5;6;7;5;1;3;1
2024;6216;1;168,01042;48;00009;6;07;4;1;;1;3;1;1;2;10;10;5;5;5;8;97;;5;1;1;2;2;4;2;3;5;0;0;5;4;5;5;3;8;2;2;4;1
2024;3482;1;418,96824;20;00009;1;04;1;1;;3;1;4;2;7;7;7;9;9;9;8;8;9;8;1;1;3;3;2;4;3;8;5;5;3;1;9;9;6;7;4;3;2;1
2024;3483;1;246,10739;20;00009;1;06;1;1;;3;3;3;3;7;8;8;7;7;7;7;97;;7;1;1;4;4;2;4;2;7;7;4;4;2;7;7;7;8;5;3;2;1
2024;3484;1;258,91489;20;00009;6;04;1;1;;3;1;5;4;5;7;2;4;5;7;5;1;5;6;1;1;4;4;2;4;3;2;0;1;1;3;5;3;7;7;1;1;1;1
2024;3485;2;582,08514;20;00009;1;03;1;1;;3;1;4;2;8;9;6;8;8;10;8;6;8;8;1;1;3;3;3;3;3;7;3;6;6;2;8;7;5;8;5;3;1;1
2024;3486;2;293,25033;20;00009;6;06;4;1;;1;3;3;3;8;8;8;8;8;8;8;97;;8;1;1;4;5;2;4;1;8;7;7;8;1;8;8;8;8;7;3;2;1
2024;3487;1;139,65608;20;00009;1;05;1;1;;3;1;1;1;8;8;8;8;7;7;6;8;7;7;1;1;4;4;2;4;2;7;4;3;3;1;7;8;7;8;3;3;2;1
2024;3489;1;258,91489;20;00009;6;04;1;1;;2;1;5;4;7;8;5;6;8;7;7;8;5;7;1;1;4;4;2;4;3;5;5;5;5;3;7;6;7;8;5;3;3;1
2024;3493;2;372,60959;20;00009;1;02;5;1;;1;1;2;5;8;8;8;8;8;8;8;9;7;8;1;1;4;4;2;4;2;7;0;0;0;1;8;8;7;8;0;3;1;1
2024;3494;1;582,08514;20;00009;1;03;5;6;;1;1;4;2;8;8;6;8;9;9;9;9;9;9;1;1;3;3;4;5;3;9;0;0;7;1;9;9;5;8;2;3;1;1
2024;3495;3;687,22541;20;00009;1;01;1;1;;2;1;4;2;8;8;8;8;7;8;8;8;9;9;1;1;4;4;2;4;2;8;0;0;5;1;8;8;7;8;2;3;1;1
2024;3496;1;146,62516;20;00009;6;07;1;1;;1;3;1;1;8;8;5;9;9;9;8;97;;7;1;1;4;5;1;5;2;7;5;5;5;3;8;9;8;8;5;3;2;1
2024;3498;2;439,87549;20;00009;6;06;4;1;;1;3;6;5;8;8;10;9;10;10;10;97;;8;1;1;4;4;2;4;2;6;5;5;7;1;10;9;7;8;6;3;2;1
2024;3499;1;146,62516;20;00009;6;06;4;1;;1;3;1;1;9;8;8;7;8;8;9;97;;8;1;1;4;4;2;4;2;8;6;6;7;3;7;7;7;8;6;3;1;1
2024;3500;1;144,15764;20;00009;6;01;5;6;;1;2;1;1;7;8;5;5;8;7;3;97;;8;1;1;2;3;1;3;3;3;0;8;10;4;5;5;5;8;6;1;2;1
2024;3503;3;687,22541;20;00009;1;01;1;1;;1;3;6;5;8;8;9;7;8;8;8;97;;9;1;1;4;4;2;4;2;6;0;0;8;1;8;7;7;8;3;1;1;1
2024;3505;2;388,37234;20;00009;6;04;1;1;;2;1;4;2;9;9;8;8;9;9;9;9;9;9;1;1;4;4;2;4;2;7;6;4;4;1;9;9;7;8;5;3;1;1
2024;3506;1;146,62516;20;00009;6;07;4;1;;1;3;1;1;8;8;8;4;8;8;9;97;;9;1;1;4;3;3;3;3;4;0;0;5;3;7;4;5;8;2;2;2;1
2024;3507;2;372,60959;20;00009;1;02;5;6;;1;1;2;5;8;8;8;10;9;8;8;9;10;10;1;1;4;4;2;4;2;9;4;4;9;1;8;10;7;8;6;3;1;1
2024;3508;1;129,45745;20;00009;6;04;1;1;;3;1;1;1;9;9;7;8;9;9;8;5;9;8;1;1;3;4;2;4;2;8;1;1;6;2;8;7;7;8;3;1;2;1
2024;3509;4;549,78033;20;00009;1;01;1;1;;3;1;4;2;7;4;3;7;7;8;10;7;2;6;1;1;4;4;2;3;2;7;0;3;1;3;7;5;7;6;1;3;2;1
2024;3510;2;432,47291;20;00009;6;01;5;6;;2;1;2;5;6;6;10;5;5;7;7;10;10;5;1;2;4;5;2;5;4;0;4;5;7;3;6;8;7;5;5;1;3;1
2024;1037;1;121,85387;01;01059;1;05;1;1;;1;3;1;1;8;7;8;7;8;8;8;97;;8;1;1;2;3;3;5;2;7;7;5;8;2;8;7;6;7;7;3;3;1
2024;1038;1;119,81118;01;01059;6;04;1;1;;3;1;1;1;7;7;6;4;3;8;9;7;3;9;1;1;3;4;2;4;1;7;5;5;1;2;7;5;7;7;4;1;4;1
2024;1039;2;284,87943;01;01059;6;06;1;1;;1;3;3;3;9;9;9;7;9;9;9;97;;10;1;1;3;3;2;5;2;7;0;0;4;3;8;7;7;8;1;3;2;1
2024;1040;3;359,43354;01;01059;6;04;1;1;;3;1;4;2;7;7;5;7;7;7;7;5;8;7;1;1;5;5;2;5;2;7;6;6;7;3;6;7;8;7;6;3;1;1
2024;1042;1;161,84980;01;01059;6;05;4;1;;1;1;1;1;8;10;5;3;8;8;8;7;10;8;1;1;3;4;2;4;2;6;0;5;6;3;7;7;7;8;4;2;2;1
2024;1043;1;142,43972;01;01059;6;06;1;1;;3;3;1;1;9;9;9;6;9;9;9;97;;9;1;1;4;4;2;4;2;9;4;5;5;2;8;6;7;8;5;1;1;1
2024;1044;1;142,43972;01;01059;6;07;4;1;;3;3;1;1;5;8;8;8;4;8;8;97;;8;1;1;2;2;4;2;4;8;5;8;9;3;6;8;3;8;7;3;4;1
2024;1045;2;323,69960;01;01059;6;05;4;1;;3;3;3;3;9;9;9;9;9;8;8;97;;10;1;1;3;3;2;4;2;7;7;6;10;2;8;9;6;8;8;3;2;1
2024;1046;1;142,43972;01;01059;6;06;1;1;;3;3;1;1;6;6;7;7;7;7;7;97;;6;1;2;2;2;4;2;4;5;4;4;6;3;6;7;3;5;5;3;2;2
2024;1047;2;551,02513;01;01059;1;02;4;1;;3;1;2;5;8;10;7;7;8;8;8;8;7;7;1;1;4;4;2;4;2;7;0;7;7;2;8;7;7;8;5;2;2;1
2024;1048;1;121,85387;01;01059;1;05;1;1;;1;3;1;1;7;8;10;7;8;8;8;97;;7;1;1;3;5;2;5;2;0;0;2;2;4;7;7;7;8;1;1;2;2
2024;1049;1;152,04549;01;01059;6;02;1;1;;3;1;1;1;7;8;7;7;8;8;8;7;7;7;1;1;3;4;2;4;2;6;5;5;5;2;8;7;7;8;5;2;2;1
2024;1050;2;551,02513;01;01059;1;01;1;1;;3;1;5;4;9;9;9;6;9;9;9;8;8;8;1;1;4;4;2;4;2;5;5;5;5;2;8;7;7;8;5;1;1;1
2024;1051;2;239,62236;01;01059;6;04;4;1;;2;3;3;3;7;9;9;8;9;9;9;97;;8;1;1;3;3;3;3;3;6;4;6;8;3;8;8;5;8;6;2;3;1
2024;1052;1;161,84980;01;01059;6;05;1;1;;3;1;1;1;7;9;9;7;6;9;9;8;8;8;1;1;3;3;3;3;3;6;2;0;2;2;8;8;5;8;1;1;3;1
2024;1053;3;395,54495;01;01059;6;01;1;1;;1;3;5;4;8;8;7;7;9;7;8;97;;4;1;1;3;5;2;3;2;5;0;0;5;4;7;7;7;8;2;2;1;1
2024;1056;2;304,09098;01;01059;6;02;1;1;;3;1;2;5;5;6;6;4;6;7;9;5;2;5;1;1;3;4;3;4;3;6;1;2;9;1;8;4;6;7;4;3;2;1
2024;1057;2;479,24472;01;01059;6;04;1;1;;3;1;4;2;8;7;8;8;8;7;9;6;6;7;1;1;3;5;2;5;2;9;8;5;7;1;8;7;7;7;7;3;1;1
2024;1058;2;427,31915;01;01059;6;06;4;1;;1;3;4;2;6;6;6;6;6;6;6;97;;6;1;1;5;5;4;4;4;5;0;0;0;3;6;6;6;7;0;2;2;4
2024;1060;1;142,43972;01;01059;6;06;1;1;;3;3;1;1;7;7;6;7;7;7;7;97;;8;1;1;3;5;2;5;2;7;4;4;4;1;7;7;7;7;4;3;2;1
2024;1063;2;599,05590;01;01059;6;04;1;1;;3;1;4;2;10;10;10;10;10;0;0;10;0;10;1;1;4;5;1;5;1;10;0;10;0;3;4;7;9;8;3;1;3;1
2024;1064;1;119,97359;01;01059;1;07;1;1;;2;3;1;1;7;7;7;8;8;8;9;97;;7;2;1;5;5;2;5;2;6;5;5;6;1;8;8;8;6;5;3;2;1
2024;1066;1;121,85387;01;01059;1;05;1;1;;3;3;1;1;7;8;8;7;7;8;7;97;;7;2;2;2;2;3;3;4;8;2;5;8;3;7;7;4;4;5;1;2;1
2024;1067;1;119,97359;01;01059;1;06;1;1;;3;3;1;1;7;7;7;7;7;7;7;97;;7;1;1;4;4;3;5;3;6;5;4;5;1;7;7;7;7;5;3;1;1
2024;1069;1;142,43972;01;01059;6;06;4;1;;1;3;1;1;7;7;7;7;7;7;7;97;;8;1;1;5;5;5;5;2;5;1;1;8;3;6;7;7;7;3;1;3;1
2024;1070;1;649,86853;01;01059;1;04;4;1;;3;2;4;2;8;9;9;7;8;8;6;97;;7;1;1;3;5;3;3;3;7;5;6;6;2;7;7;6;8;6;2;3;1
2024;1071;2;284,87943;01;01059;6;06;1;1;;1;3;3;3;10;10;10;10;10;10;10;97;;10;1;1;3;3;3;3;3;5;8;5;8;3;9;10;5;8;7;2;3;1
2024;1072;2;284,87943;01;01059;6;07;4;1;;3;3;3;3;8;9;9;9;10;5;7;97;;5;1;1;5;5;2;5;2;6;0;0;8;3;7;9;8;8;3;2;2;1
2024;1074;1;239,62236;01;01059;6;04;5;1;;2;1;3;3;7;8;6;7;8;8;8;7;7;8;1;1;4;4;2;4;2;6;4;4;5;2;8;7;7;8;4;3;2;1
2024;1075;1;284,87943;01;01059;6;07;4;1;;3;3;3;3;8;8;8;8;9;9;9;97;;8;1;1;3;5;3;3;3;7;3;5;5;3;8;8;6;8;4;3;2;1
2024;1076;1;479,24472;01;01059;6;04;1;1;;3;1;4;2;10;10;7;8;8;10;10;8;10;10;1;1;3;4;3;4;2;6;0;5;7;1;9;9;6;8;4;3;1;1
2024;1078;1;162,46713;01;01059;1;04;1;1;;3;1;1;1;8;8;5;7;8;8;8;9;7;8;1;1;4;5;2;5;2;7;6;6;5;1;8;8;8;8;6;3;2;1
2024;1079;1;119,81118;01;01059;6;04;4;1;;3;3;1;1;10;10;10;8;10;10;10;97;;10;1;1;4;5;2;5;2;9;2;5;7;3;9;8;8;8;5;2;1;1
2024;1080;2;359,43354;01;01059;6;04;1;1;;3;1;4;2;8;8;7;6;6;7;7;6;8;8;1;1;2;2;3;2;3;8;5;6;6;2;7;7;4;8;6;1;2;1
2024;1081;1;161,84980;01;01059;6;05;1;1;;3;3;1;1;0;0;0;0;0;0;0;97;;0;2;2;2;2;5;4;4;0;0;0;0;3;1;0;3;2;0;3;4;4
2024;1084;1;359,92078;01;01059;1;06;5;1;;1;3;4;2;5;10;10;7;10;10;10;97;;10;1;1;3;3;3;3;3;7;0;8;8;1;10;7;5;8;5;1;4;1
2024;1085;3;760,22744;01;01059;6;02;4;1;;3;1;6;5;9;10;8;10;10;9;9;10;8;10;1;1;3;3;2;3;2;7;9;7;9;1;9;9;6;8;8;1;1;1
2024;1086;1;161,84980;01;01059;6;05;4;1;;3;1;1;1;8;7;5;9;8;8;7;7;7;8;1;1;3;4;3;4;3;6;5;5;7;4;6;8;6;7;6;3;2;1
2024;1087;1;119,97359;01;01059;1;06;4;1;;1;1;1;1;5;4;8;8;8;8;7;6;8;5;1;1;4;3;2;3;3;5;4;5;8;2;7;7;6;6;6;3;2;4
2024;1089;3;551,02513;01;01059;1;02;1;1;;3;1;4;2;8;8;5;5;6;6;7;10;7;10;1;1;2;3;3;4;2;6;2;3;4;2;6;7;5;8;3;1;2;1
2024;1090;2;323,69960;01;01059;6;05;4;1;;2;3;3;3;5;5;5;5;5;5;5;97;;5;1;1;3;3;3;3;3;7;4;5;5;4;4;5;5;7;5;1;4;1
2024;1091;2;359,92078;01;01059;1;06;4;1;;1;1;4;2;7;7;6;5;10;7;7;10;10;7;1;1;1;5;5;5;1;9;4;4;4;1;8;8;6;7;4;2;2;1
2024;1092;1;182,48386;01;01059;6;03;1;1;;2;1;1;1;7;8;8;7;8;10;10;8;7;8;1;1;4;4;2;4;2;7;0;5;7;3;8;7;7;8;4;1;2;1
2024;1094;1;119,81118;01;01059;6;04;1;1;;3;1;1;1;8;7;8;8;8;8;9;6;8;7;1;1;3;4;3;3;2;7;1;5;6;2;8;7;6;7;4;3;2;1
2024;1095;1;153,77805;01;01059;1;03;1;1;;3;1;1;1;9;9;6;8;8;7;9;6;9;9;1;1;3;5;2;3;2;9;2;2;5;3;7;8;7;8;3;3;2;1
2024;1889;1;312,40259;20;00009;6;05;1;1;;3;1;3;3;8;9;7;9;8;9;10;8;3;10;1;1;3;5;2;4;2;5;4;4;7;2;8;7;7;8;5;3;2;1
2024;1890;1;160,17365;20;00009;6;07;1;1;;1;3;1;1;8;8;8;8;8;8;8;97;;9;1;1;3;4;2;4;1;7;5;3;7;2;8;8;7;8;5;3;1;1
2024;1893;2;320,34730;20;00009;6;07;1;1;;1;3;3;3;4;8;4;8;8;8;4;97;;7;1;1;2;2;3;2;3;10;0;5;0;1;7;8;4;8;2;3;4;1
2024;1894;2;320,34730;20;00009;6;06;4;1;;2;3;3;3;8;8;8;8;9;9;9;97;;8;1;1;5;5;2;5;2;8;3;5;5;2;8;8;8;8;4;1;2;1
2024;1895;1;160,17365;20;00009;6;07;4;1;;1;3;1;1;8;8;8;5;8;8;8;97;;5;1;2;3;5;2;4;2;4;5;5;5;1;8;5;7;6;5;1;3;1
2024;1896;1;320,34730;20;00009;6;07;1;1;;1;3;5;4;7;7;8;7;6;6;6;97;;7;1;1;2;2;2;2;2;6;4;5;6;1;7;7;5;7;5;1;3;4
2024;1897;1;152,59133;20;00009;1;05;1;1;;2;1;1;1;9;8;2;9;9;8;9;7;10;9;1;1;3;5;2;4;3;1;1;1;1;1;9;9;7;8;1;3;2;2
2024;1898;2;320,34730;20;00009;6;06;1;1;;1;3;3;3;8;8;8;6;7;8;8;97;;8;1;1;5;5;1;5;1;7;5;6;7;2;7;6;9;8;6;1;2;1
2024;1899;1;476,91790;20;00009;1;03;5;6;;1;1;4;2;8;8;7;5;5;7;7;5;5;7;1;1;2;3;3;3;2;4;5;5;8;2;6;5;5;8;6;1;2;1
2024;1901;1;160,17365;20;00009;6;07;4;1;;1;3;1;1;9;9;9;7;10;7;7;97;;7;1;2;3;3;3;3;2;5;0;4;5;2;8;7;5;6;3;2;2;1
2024;1902;1;320,34730;20;00009;6;06;1;1;;1;3;3;3;8;8;8;6;7;8;8;97;;8;1;1;3;3;3;3;3;8;6;6;6;1;8;6;5;8;6;1;2;1
2024;1904;3;813,37946;20;00009;1;02;1;1;;3;1;4;2;10;10;10;10;10;10;8;10;97;9;1;1;4;4;2;4;2;5;0;5;5;2;9;10;7;8;3;3;1;1
2024;1907;1;269,05605;20;00009;1;07;4;1;;1;3;3;3;6;5;7;6;8;8;8;97;;8;1;2;3;3;3;4;3;5;5;5;8;4;7;6;5;5;6;3;4;1
2024;1912;1;282,99054;20;00009;6;04;5;6;;3;1;3;3;3;5;0;5;5;8;10;8;10;6;1;1;3;3;4;3;3;2;0;0;5;3;7;8;5;7;2;1;3;1
2024;1914;1;158,97263;20;00009;1;03;1;1;;1;2;1;1;4;6;8;3;7;7;3;97;;9;1;1;4;4;2;5;3;2;0;3;4;2;6;3;7;7;2;1;2;2
2024;1915;1;160,17365;20;00009;6;06;1;1;;1;3;1;1;9;9;8;7;10;10;10;97;;8;1;1;3;3;2;3;3;7;0;5;5;3;9;7;5;8;3;3;3;1
2024;1916;3;787,44497;20;00009;6;01;4;1;;2;1;4;2;8;8;6;7;8;6;6;7;1;8;1;1;5;5;2;5;2;7;0;0;7;3;6;5;8;8;2;2;1;1
2024;1917;2;320,34730;20;00009;6;06;4;1;;1;3;3;3;9;9;8;8;6;6;6;97;;10;1;1;4;4;2;4;2;9;4;5;5;3;6;8;7;8;5;3;2;1
2024;1918;1;152,59133;20;00009;1;04;1;1;;1;1;1;1;7;7;0;8;9;9;9;9;9;8;1;1;3;3;2;4;2;5;0;0;6;1;9;9;6;7;2;3;2;1
2024;1920;1;269,05605;20;00009;1;06;1;1;;2;3;3;3;8;8;6;5;8;8;8;97;;7;1;1;3;3;3;3;3;7;1;1;1;1;8;5;5;8;1;3;2;1
2024;1924;1;160,17365;20;00009;6;07;5;6;;3;3;1;1;7;8;8;10;8;9;7;97;;8;1;1;4;3;2;4;2;6;6;7;8;3;7;10;7;8;7;3;1;4
2024;1925;1;160,17365;20;00009;6;06;1;1;;1;3;1;1;8;8;9;9;9;1;2;97;;9;1;1;4;4;2;4;2;8;6;9;9;4;4;9;7;8;8;3;2;1
2024;1927;1;134,52803;20;00009;1;06;1;1;;3;1;1;1;8;9;10;8;10;10;6;10;10;10;1;1;5;5;2;5;2;5;0;0;8;3;8;9;8;8;3;3;1;1
2024;1928;1;160,17365;20;00009;6;07;4;1;;1;3;1;1;10;10;10;8;10;8;8;97;;9;1;1;4;4;2;4;3;5;5;5;5;4;7;8;7;8;5;3;2;4
2024;1929;1;134,52803;20;00009;1;07;4;1;;1;3;1;1;10;10;10;7;10;10;10;97;;8;1;1;5;5;2;5;2;5;5;8;8;2;9;7;8;8;7;2;2;4
2024;1930;5;1016,72433;20;00009;1;02;5;6;;1;3;5;4;5;5;5;5;5;5;5;97;;5;1;1;2;2;2;2;4;1;2;8;2;2;5;5;4;7;4;1;2;1
2024;1931;2;334,15377;20;00009;1;04;1;1;;3;1;3;3;5;7;3;6;6;7;3;5;10;7;1;2;1;1;4;1;3;8;0;2;7;3;5;7;2;6;3;1;2;1
2024;1932;1;167,07688;20;00009;1;04;1;6;;1;1;1;1;7;7;6;7;5;5;5;8;8;7;1;1;3;2;3;2;3;8;2;2;5;2;5;8;4;7;3;3;3;1
2024;1933;2;624,80519;20;00009;6;05;1;1;;1;3;5;4;4;10;4;1;5;10;10;97;;4;1;1;3;1;3;2;4;10;0;4;10;1;8;1;3;8;5;2;1;1
2024;1934;2;472,46698;20;00009;6;01;1;1;;3;1;5;4;6;8;8;5;6;7;7;7;6;6;1;1;3;3;3;3;3;8;5;5;6;2;7;6;5;8;5;2;1;1
2024;1935;2;312,40259;20;00009;6;05;1;1;;2;3;3;3;5;8;8;5;7;10;10;97;;6;1;1;1;1;5;1;3;4;4;7;8;2;8;5;2;8;6;1;3;1
2024;1936;1;203,34487;20;00009;1;02;1;1;;1;3;1;1;7;8;9;6;9;7;6;97;;8;1;1;3;4;2;5;2;6;2;0;0;3;7;6;7;8;1;1;2;1
2024;1938;1;160,17365;20;00009;6;07;1;1;;1;3;1;1;7;8;7;5;9;9;9;97;;9;1;1;3;3;3;3;3;8;6;7;8;3;8;5;5;8;7;3;3;1
2024;1940;2;610,03460;20;00009;1;02;1;1;;3;1;5;4;0;5;5;1;1;10;8;5;5;5;1;1;3;3;3;3;3;8;2;0;0;2;6;4;5;7;1;1;2;1
2024;1941;1;312,40259;20;00009;6;05;1;1;;1;3;3;3;9;9;9;5;9;9;8;97;;9;1;1;3;5;2;4;2;7;4;5;6;3;8;5;7;8;5;2;2;1
2024;1942;1;152,59133;20;00009;1;05;1;1;;2;1;1;1;8;10;5;7;0;4;7;10;6;8;1;1;5;5;2;3;2;4;0;0;4;2;4;8;7;8;1;1;3;1
2024;1943;1;320,34730;20;00009;6;06;4;1;;1;3;2;5;9;9;8;8;8;7;5;97;;10;1;1;4;5;2;5;2;9;2;1;5;3;6;8;8;8;3;3;2;1
2024;1944;5;750,92886;20;00009;1;01;1;1;;1;1;7;5;7;8;3;5;8;8;10;7;10;8;1;1;3;5;1;5;1;8;5;5;9;4;7;7;8;8;6;1;2;1
2024;1945;1;269,05605;20;00009;1;06;1;1;;1;1;3;3;7;8;3;5;5;5;8;6;8;6;1;1;3;3;3;3;3;8;2;1;0;2;6;6;5;8;1;1;2;1
2024;1947;2;320,34730;20;00009;6;06;1;1;;1;3;3;3;5;10;6;4;6;7;10;97;;10;1;1;1;4;4;3;3;5;0;6;8;4;6;4;4;8;5;1;3;1
2024;1951;1;134,52803;20;00009;1;07;4;1;;1;3;1;1;4;4;4;8;1;2;3;97;;4;1;1;4;4;2;3;2;7;3;3;9;3;3;8;7;6;5;2;4;1
2024;1954;1;160,17365;20;00009;6;06;4;1;;1;3;1;1;6;6;6;4;8;6;6;97;;8;1;1;5;5;1;5;1;4;0;4;6;4;6;4;9;7;3;1;3;1
2024;1956;2;565,98108;20;00009;6;04;1;1;;3;1;4;2;8;8;3;6;5;3;3;8;97;8;1;1;3;4;3;5;3;7;0;0;0;4;3;7;6;8;0;1;2;1
2024;1957;2;424,48581;20;00009;6;04;1;1;;2;1;4;2;6;8;5;6;7;7;6;5;7;8;1;1;4;4;2;5;2;6;4;4;5;3;6;6;7;8;4;3;3;1
2024;1961;1;160,17365;20;00009;6;07;4;1;;1;3;1;1;9;9;9;10;10;7;5;97;;9;1;1;3;5;1;3;1;9;0;8;9;3;7;10;7;8;6;3;3;1
2024;1963;1;134,52803;20;00009;1;06;4;1;;1;3;1;1;6;6;6;5;5;5;5;97;;5;1;1;5;4;1;5;1;6;3;3;4;1;6;5;9;7;3;2;2;1
2024;1964;2;424,48581;20;00009;6;04;1;1;;3;1;5;4;8;9;2;6;10;10;10;5;10;10;1;1;3;4;2;5;2;5;0;0;7;4;8;7;7;8;2;3;2;1
2024;1965;1;334,15377;20;00009;1;04;1;1;;2;1;3;3;10;10;4;8;5;8;4;10;9;10;1;1;2;3;3;3;2;8;0;0;3;3;5;9;5;8;1;3;1;1
2024;1966;2;312,40259;20;00009;6;05;4;1;;3;1;3;3;10;10;10;10;10;8;8;10;10;10;1;1;5;5;5;1;5;10;5;7;7;2;8;10;4;8;6;3;1;1
2024;1967;2;312,40259;20;00009;6;05;1;1;;1;3;3;3;8;10;4;8;10;10;10;97;;6;1;1;5;5;2;5;2;5;0;0;5;3;9;8;8;8;2;2;2;1
2024;1968;2;480,52095;20;00009;6;05;1;1;;1;1;6;5;5;5;5;5;5;5;5;5;5;5;1;1;4;5;2;5;2;6;5;5;5;2;5;5;8;7;5;3;2;1
2024;1969;1;320,34730;20;00009;6;07;4;1;;1;3;3;3;7;8;6;7;8;7;5;97;;9;1;1;4;4;2;4;2;7;6;5;6;1;7;7;7;8;6;3;1;1
2024;1970;2;312,40259;20;00009;6;05;1;1;;2;1;3;3;9;9;9;7;8;10;9;10;10;9;1;1;3;3;3;3;3;3;0;0;5;4;7;9;5;8;2;3;2;1
2024;1973;1;403,58408;20;00009;1;06;4;1;;1;3;4;2;8;8;10;7;7;9;9;97;;10;1;1;5;5;2;5;2;8;7;6;7;1;8;7;8;8;7;3;2;4
2024;1974;2;424,48581;20;00009;6;04;1;1;;2;1;6;5;8;8;6;6;9;10;9;10;8;7;1;1;3;4;3;3;3;6;0;5;5;4;8;8;5;8;3;3;2;1
2024;1975;2;565,98108;20;00009;6;04;4;1;;2;1;4;2;8;10;5;8;9;10;10;9;9;9;1;1;2;3;4;3;2;8;8;5;8;4;8;9;5;8;7;1;2;1
2024;1976;2;624,80519;20;00009;6;05;1;1;;1;1;4;2;10;10;7;8;9;10;10;9;10;10;1;1;3;5;2;5;2;10;0;0;5;4;8;9;7;8;2;2;2;1
2024;1977;1;672,64014;20;00009;1;06;1;1;;1;1;7;5;6;6;8;7;8;8;9;8;9;8;1;1;3;4;3;4;3;5;3;3;5;3;7;8;6;7;4;3;2;1
2024;1978;1;152,59133;20;00009;1;05;1;1;;1;1;1;1;8;8;6;7;8;9;9;8;9;8;1;1;2;3;3;1;3;8;7;7;8;1;9;8;4;8;7;2;3;1
2024;1983;3;450,55732;20;00009;1;01;1;1;;2;3;4;2;10;10;8;10;10;10;9;97;;10;1;1;5;5;2;5;2;9;4;5;5;1;9;10;8;8;5;3;1;1
2024;3795;1;280,19814;20;20069;6;04;5;1;;1;1;5;4;6;8;6;6;8;8;8;8;8;8;1;1;2;5;3;5;3;3;3;2;4;1;8;7;6;8;3;1;3;1
2024;3796;1;158,41401;20;20069;6;07;1;1;;2;3;1;1;10;10;9;8;10;8;8;97;;10;1;1;5;5;1;5;1;8;7;7;10;2;8;8;9;8;8;3;2;1
2024;3797;2;648,63558;20;20069;6;03;1;1;;3;1;4;2;8;10;8;8;5;8;7;10;10;7;1;1;4;5;2;5;1;8;7;7;7;4;6;9;8;8;7;3;2;1
2024;3798;1;316,82801;20;20069;6;07;1;1;;3;3;5;4;7;8;10;7;7;7;7;97;;7;1;1;3;5;3;3;3;9;0;5;7;1;7;7;6;8;4;3;2;1
